Code,SMILES
P4354613,Cc1cccn2cc(-c3cccc(S(=O)(=O)N4CCCCCC4)c3)nc12
P4354609,O=S(=O)(c1cccc(-c2cn3cc(Cl)ccc3n2)c1)N1CCCCCC1
P4354439,CC1CN(S(=O)(=O)c2cccc(-c3cn4ccccc4n3)c2)CC(C)O1
P4354122,CCc1ccc(C2C(c3nc4ccccc4s3)=C(O)C(=O)N2c2nnc(C)s2)cc1
P4354117,CCc1ccc(C2C(c3nc4ccccc4s3)=C(O)C(=O)N2c2nc(C)c(C(=O)OC)s2)cc1
P4350335,COc1cc(-c2nn3c(-c4ccc(Cl)cc4)nnc3s2)cc(OC)c1OC
P4162669,CCOC(=O)c1cn2cc(F)ccc2n1
P4061537,CCOC(=O)c1cn2c(-c3ccc(C)cc3)csc2n1
P4061522,Cc1cccc2nc(CCN3C(=O)c4ccccc4C3=O)cn12
P4061505,O=C1c2ccccc2C(=O)N1CCc1cn2cc(Cl)cc(Cl)c2n1
P3656175,O=C(O)c1coc(-c2ccc(C(F)(F)F)cc2)n1
P3644563,CCOC(=O)c1cc(-c2ccc(OC)cc2)c2c(C)nn(-c3ccccc3)c2n1
P3644535,CCOC(=O)c1cn2cc(C)ccc2n1
P3619993,FC(F)(F)c1ccc(-c2nc3ncccc3o2)cc1
P3524400,O=C(O)c1cc(O)nc(-c2ccccc2)n1
P3463890,Cc1cccn2cc(-c3ccc(Cl)c(Cl)c3)nc12
P3463510,Cc1nc(NC2CC2)sc1C(=O)O
P3463197,Cc1noc2nc(-c3ccccc3)cc(C(=O)NCCCOC(C)C)c12
P3462660,C[C@]12CCC3c4ccc(O)cc4CCC3C1CCC2O
P3461938,Cc1oc2cc3oc(=O)c(CCC(=O)N4CCc5ccccc5C4)c(C)c3cc2c1C
P3461412,COCCCNC(=O)c1cc(-c2ccccc2)nc2onc(C)c12
P3461059,COc1ccc2c(C)c(CC(=O)Nc3nnc(C)s3)c(=O)oc2c1
P3354075,Fc1ccc2nc(-c3ccc(Cl)cc3Cl)cn2c1
P3353997,Cc1ccc2nc(-c3ccc(F)c(C)c3)cn2c1
P3353996,Cc1ccc(-c2cn3cccc(C)c3n2)cc1C
P3353955,Cn1cnc2cc(C(=O)O)c(Nc3ccc(Br)cc3Cl)c(F)c21
P2215030,Nc1ccc(C(F)(F)F)cn1
P2196039,Cc1ccc(-c2nnc(CNC(=O)COc3cc(C)c(Cl)c(C)c3)o2)cc1
P2195496,Cc1cc(S(=O)(=O)NCc2ccc(-c3ccccc3F)o2)ccc1F
P2194974,COC(=O)c1nnc2ccc(C)cc2c1O
P2194663,Cc1ccc(-c2cc(C(=O)N3CC(C)Oc4ccccc43)no2)cc1
P2194099,CC(=O)N1N=C(c2ccc(C)cc2)OC1c1ccccc1[N+](=O)[O-]
P2193760,Cc1cccc(C)c1OCC(=O)Nc1nc(C)c(-c2nc(-c3cccs3)no2)s1
P2192253,CCOC(=O)c1nc(-c2ccc(C)cc2)oc1NNC(=O)c1ccccc1F
P2191859,C=CCOc1ccc(C(=O)Nc2ccccc2-c2nc(-c3ccc(F)cc3)no2)cc1
P2191521,CCOc1ccccc1C(=O)Nc1ccccc1-c1nc(-c2ccc(F)cc2)no1
P2191263,Cc1ccc(C(=O)Nc2ccccc2-c2nc(-c3ccc(C)cc3)no2)cc1
P2190443,Cc1ccc2oc(C(=O)NCCc3nc(-c4ccccc4)no3)c(C)c2c1
P2167665,COc1ccc(OCCn2ccc(=O)c(O)c2C)cc1
P2143315,Cc1nnc(C(CC(=O)Nc2ccccc2)c2ccccc2)o1
P2134220,Oc1ccc(CN2CCc3ccccc3C2)cc1
P2125531,Cc1ccc(-n2ncc3c2ncn2c(-c4ccco4)nnc32)cc1
P2033074,CCC1(c2ccc(C)c(C)c2)NC(=O)N(CC(=O)O)C1=O
P1904680,O=C(O)c1ccc(C(F)(F)F)cc1
P1850738,O=C(O)c1cc(C2CC2)n2nc(-c3ccccc3F)cc2n1
P1821166,OC(c1cccc(C(F)(F)F)c1)C1CCCNC1
P1820137,FC(F)(F)c1cccc(-c2ccc(Cl)nc2)c1
P1792201,FC(F)(F)c1ccc(C2CCCN2)cc1
P1742993,CC(C)c1nc(Nc2ccc3cn[nH]c3c2)c2ccccc2n1
P1738416,COc1cc2nc(C(F)(F)F)nc(N[C@H]3CC[C@H](O)CC3)c2cc1OC
P1737356,Cn1ncc2c(NC3CCCCC3)ncnc21
P1737355,Cn1ncc2c(NC3CCCC3)ncnc21
P1737188,O[C@H]1CC[C@H](Nc2nc(C(F)(F)F)nc3c(F)cccc23)CC1
P1736935,Fc1ccc2nc(C(F)(F)F)nc(NC3CC3)c2c1
P1736385,COc1ccc2c(N[C@H]3CC[C@H](O)CC3)nc(C(F)(F)F)nc2c1
P1705444,CCOC(=O)c1cn2ccc(C)cc2n1
P1691774,Cc1ccc2c(C)c(C(=O)N(Cc3sccc3C)C3CCS(=O)(=O)C3)oc2c1
P1690388,COCCN1C(=O)C(O)=C(C(=O)c2cc3ccccc3o2)C1c1ccc(Cl)c(Cl)c1
P1690174,Cc1nnc(N2C(=O)C(O)=C(C(=O)c3cc4ccccc4o3)C2c2ccc(Cl)c(Cl)c2)s1
P1687827,Cc1cc(C)c2c(CC(=O)Nc3nc4ccc(S(C)(=O)=O)cc4s3)coc2c1
P1685109,O=C(C1=C(O)C(=O)N(Cc2ccncc2)C1c1ccncc1)c1cc2ccccc2o1
P1685099,O=C(C1=C(O)C(=O)N(CCc2ccccc2)C1c1cccs1)c1cc2ccccc2o1
P1683778,COc1ccccc1OCC(=O)Nc1c(C(=O)c2ccc(C)cc2)oc2ccccc12
P1683381,COc1ccccc1OCC(=O)Nc1c(C(=O)c2ccccc2)oc2ccccc12
P1680524,CCCOc1ccc(C2C(C(=O)c3cccs3)=C(O)C(=O)N2Cc2ccco2)cc1OCC
P1680507,O=C(C1=C(O)C(=O)N(Cc2cccnc2)C1c1cccc(O)c1)c1ccc2c(c1)OCCO2
P1680222,O=C(c1sc2ccccc2c1Cl)N(Cc1cccc(Cl)c1)C1CCS(=O)(=O)C1
P1679114,CCCOc1ccc(C2C(C(=O)OC)=C(C)N=C3SC(CC)C(=O)N32)cc1OCC
P1676975,CCOc1cc(C2C(C(=O)c3cc4ccccc4o3)=C(O)C(=O)N2CCCn2ccnc2)ccc1O
P1674390,O=C(C1=C(O)C(=O)N(Cc2ccco2)C1c1cccc(O)c1)c1ccc(Cl)cc1
P1665476,CCOC(=O)C1=C(O)C(=O)N(Cc2cccnc2)C1c1ccc(C)cc1
P1664596,Cc1ccn2cc(-c3ccc(F)cc3)nc2c1
P1664497,Cc1ccc(C2C(C(=O)c3cccs3)=C(O)C(=O)N2CCN(C)C)o1
P1664257,C=CCOc1ccc(C2C(C(=O)c3ccc(Cl)cc3)=C(O)C(=O)N2Cc2ccncc2)cc1OC
P1663999,Cc1ccc(-c2cn3cc(C)ccc3n2)cc1
P1655157,CCOC(=O)c1cnc(-c2ccc(C)cc2)s1
P1597881,CCN(CC)CCCNc1ncnc2c1cnn2-c1ccc(F)cc1
P1592342,COc1ccc(Nc2nc(N3CCCC3)nc3c2cnn3C)cc1
P1582169,c1ccc(Nc2nc(NC3CCCC3)nc3nccnc23)cc1
P1581904,CC(=O)Nc1ccc(Nc2ncnc3c2cnn3-c2ccc(C)cc2C)cc1
P1581764,COc1ccc(Nc2nc(NC3CCCC3)nc3c2cnn3C)cc1
P1578664,COc1ccc(Nc2nc(Nc3cccc(Cl)c3)nc3nccnc23)cc1
P1574604,Cc1ccc(Nc2nc(NCCN3CCOCC3)nc3nccnc23)cc1Cl
P1572651,CCNc1nc(NCC)nc(Nc2ccc(C)c(C)c2)n1.Cl
P1522920,Cc1cc(NCc2ccc(C(=O)O)cc2)ncc1N.Cl.Cl
P1521760,Cc1cc2nc(-c3ccc(F)cc3)cn2cc1N
P1521520,NCCc1cn2cc(C(F)(F)F)ccc2n1
P1515889,Cc1ccc(-c2nc3ccc(C)cn3c2C(=O)O)cc1
P1446062,COCc1nc2c(s1)CN(C(=O)c1ccccc1F)CC2
P1441851,Cc1c(C)n2c3c(=O)[nH]c(=O)n(C)c3nc2n1CCO
P1441797,Cc1c(C)n2c3c(=O)[nH]c(=O)n(C)c3nc2n1CCCO
P1394643,Nc1ccc2c(c1)CN(Cc1ccccc1)CC2
P1342798,CCc1cc2c(N3CCN(C(=O)c4ccc(C)cc4)CC3)nc(C)nc2s1
P1318897,OCc1c(-c2ccc(Cl)cc2Cl)nc2ccccn12
P1317529,Cc1ccc2nc(-c3cccc(N)c3)c(CN(C)C)n2c1.Cl.Cl.Cl
P1314086,CCOC(=O)c1cn2ccccc2n1
P1310448,CN(C)C(CNC(=O)c1cc(-c2ccc3c(c2)CCCC3)on1)c1ccccc1
P1308874,Cc1ccc(C(=O)c2oc3ccccc3c2NS(=O)(=O)c2ccccc2)cc1
P1307862,C=CCOc1ccc(C(=O)Nc2nonc2-c2ccc(F)cc2)cc1
P1307481,COc1ccc(CN(Cc2ccco2)C(=O)c2cc(=O)c3ccc(Br)cc3o2)cc1
P1307477,Cc1ccc(-c2cc(C(=O)Nc3ccccn3)no2)cc1C
P1307126,c1ccc2c(c1)c(NCCCn1ccnc1)nn1cnnc21
P1306871,Cc1ccc(O)c(-c2n[nH]c3c2C(c2cccc(O)c2)N(Cc2ccco2)C3=O)c1
P1306558,O=C(c1cc(=O)c2ccccc2o1)N(Cc1cccc2ccccc12)c1ccccn1
P1305222,CCC(Oc1ccccc1F)C(=O)Nc1nonc1-c1ccc(OC)c(C)c1
P1302321,Cc1cc(OCc2nc(C#N)c(NCc3ccncc3)o2)ccc1Cl
P1287048,CSc1ncc(C(=O)NC2CCCC2)c(NC2CCCC2)n1
P1287045,CSc1ncc(C#N)c(NC2CCCC2)n1
P1287044,CSc1ncc(C(N)=O)c(NC2CCCC2)n1
P1267391,Cc1cc(N)c2nc(-c3ccc(-c4ccccc4)cc3)cn2c1
P1264415,Cc1cn2c3c(=O)n(Cc4ccccc4Cl)c(=O)n(C)c3nc2n1CCO
P1262403,O=C(NNc1ncnc2c1cnn2-c1ccc(Cl)c(Cl)c1)c1ccco1
P1258191,Cc1cccc(OCCCn2cnc3sc(C(N)=O)c(C)c3c2=O)c1
P1247992,Cc1noc(C)c1Cn1cnc2sc(C(N)=O)c(C)c2c1=O
P1207174,Nc1cccn2cc(-c3ccc(-c4ccccc4)cc3)nc12
P1202134,COc1cc2c(cc1OC)C(c1ccc(C(F)(F)F)cc1)NCC2
P1202133,COc1cc2c(cc1OC)C(c1ccccc1C(F)(F)F)NCC2
P1196925,Cc1ccc(OCc2nc(C)c(C(=O)NC(C)C)s2)cc1
P1182338,O=[N+]([O-])c1ccc2nc(-c3ccccc3)cn2c1
P1178589,Nc1nc(S(=O)(=O)Cc2ccc(F)cc2)ns1
P1178582,Nc1nc(S(=O)(=O)Cc2ccccc2)ns1
P1178126,CSc1ncc(C(=O)O)c(NC2CCCC2)n1
P1161774,Cc1ccc(CNc2cc(C)nc(-n3nc(C)cc3C)n2)cc1
P1159369,Cc1c(CCC(=O)Nn2cnnc2)c(=O)oc2cc3occ(-c4ccccc4)c3cc12
P1159118,O=C(Nc1nc2ccccc2[nH]1)c1ccccc1-n1cnnn1
P1157625,C[C@H](NC(=O)CCCn1c(=O)[nH]c2ccccc2c1=O)C(=O)O
P1157246,O=C(O)c1cccn2cc(-c3ccccc3)nc12
P1146540,O=C(O)c1cc(-c2ccccc2)nc(O)n1
P1121416,Nc1ccc(NC23CC4CC(CC(C4)C2)C3)nc1
P1120049,Nc1ccc2nc(-c3ccc(F)cc3)cn2c1
P1120029,Nc1ccc2nc(-c3ccc(-c4ccccc4)cc3)cn2c1
P11186132,O=c1c(O)c(-c2ccc(F)cc2)oc2cc(Cl)ccc12
P11185902,O=C(O)c1c2ccccc2nc2cc(O)cc(O)c12
P11185139,O=C(NCCCCCc1nnc2ccccn12)c1ccccc1-n1cnnn1
P11185056,CC(C)c1nc(NC(=O)Cn2cnc3sc(-c4ccccc4)cc3c2=O)n[nH]1
P11185055,O=C(Cn1cnc2sc(-c3ccccc3)cc2c1=O)Nc1nc[nH]n1
P11183905,Cn1c(CCNC(=O)c2cc(Br)ccc2-n2cnnn2)nc2ccccc21
P11183871,O=C(CCCn1cnc2ccccc2c1=O)NCCc1nc2ccccc2[nH]1
P11183128,COc1ccc2cc(NC(=O)CCCc3nnc4ccccn34)cnc2c1
P11182946,Cc1cc(C(=O)N[C@@H](CC(C)C)c2nnc3ccccn23)c2c(C)noc2n1
P11182483,Cc1ccc(C(=O)NCCc2nnc3ccccn23)c(-n2cnnn2)c1C
P11181911,N#Cc1nc(-c2ccccc2F)oc1S(=O)(=O)c1ccc(Cl)cc1
P11181910,Cc1ccc(S(=O)(=O)c2oc(-c3ccccc3F)nc2C#N)cc1
P11181902,Cc1ccc(Sc2oc(-c3ccccc3F)nc2C#N)cc1
P11181276,CCCCOC(=O)c1c(O)nc(C)c(Br)c1O
P1114507,CCOc1ccc(C(C)C)cc1S(=O)(=O)Nc1cccc(O)c1
P1114506,CCOc1ccc(Br)cc1S(=O)(=O)Nc1cccc(O)c1
P1113518,CS(=O)(=O)NCCc1csc(-c2ccncc2)n1
P1112636,CC(C)Oc1ccc(S(=O)(=O)NCCc2ncc3ccccn23)cc1
P1112630,CC(=O)N1CCc2cc(S(=O)(=O)NCCc3ncc4ccccn34)ccc21
P1111363,CCOc1ccc(-c2ncncc2-c2ccc(Br)cc2)c(O)c1
P1111222,Cc1ccc2c(-c3oc4ccccc4c3NC(=O)c3ccco3)cc(=O)oc2c1
P1109064,C[C@]12CCC3c4ccc(OCc5ccc(F)cc5)cc4CCC3C1C[C@@H](O)[C@@H]2O
P1105850,CCOc1ccc(-c2nc(N)nc(C)c2-c2ccc(Cl)cc2)c(O)c1
P1099357,COc1c(-c2cc(C)n[nH]2)c(O)c(OC)c2occc12
P1099299,CCOc1cc(O)c(-c2n[nH]cc2-c2nc(C)cs2)cc1CC
P1098888,N=C(N)NCCC[C@H](NC(=O)CCn1nnc2ccccc2c1=O)C(=O)O
P1096557,COc1cccc(C(=O)COc2cc(C)cc3oc(=O)c(C)c(C)c23)c1
P1095963,COc1ccc(-c2cc(=O)oc3cc(OCC(=O)OCc4ccccc4)ccc23)cc1
P1091222,COc1ccc(-c2cc(=O)oc3c(C)c4occ(C)c4cc23)cc1
P1090638,Cc1sc(-c2ccccc2F)nc1C(=O)N1CCN(C)CC1.Cl.Cl
P1089742,Cc1cc2oc(=O)cc(-c3oc4ccccc4c3N)c2cc1Cl
P1056833,CS(=O)(=O)Nc1ccc(C(=O)O)c(O)c1
P1037984,Cc1ccc2nc(-c3ccc(F)c(C)c3)c(CC(=O)O)n2c1
P1037971,O=C(O)Cc1c(-c2ccc(Cl)cc2)nc2ccccn12
P1037943,Cc1ccn2c(CC(=O)O)c(-c3ccc(C)c(C)c3)nc2c1
P1037942,Cc1ccc(-c2nc3c(C)cccn3c2CC(=O)O)cc1C
P1033411,COc1ccc(OCCCn2cnc3sc(C(N)=O)c(C)c3c2=O)cc1
P1033294,Cc1sc2ncnc(NCCc3nc4ccccc4[nH]3)c2c1C
P1032348,Cc1c(-c2nc(-c3ccccc3F)no2)nnn1-c1ccc(Br)cc1
P1032341,Cc1ccccc1-c1noc(-c2nnn(-c3cc(F)ccc3F)c2C)n1
P1030196,Cc1c(-c2nc(-c3ccccc3F)no2)nnn1-c1ccc(F)c(Cl)c1
P10184633,CCOC(=O)c1cn2c(n1)CCCC2
P1011001,COc1cccc(-c2cn3c4c(=O)n(C)c(=O)n(C)c4nc3n2-c2ccc(Cl)cc2)c1
P1010999,COc1cccc(-c2cn3c4c(=O)n(C)c(=O)n(C)c4nc3n2-c2ccc(F)cc2)c1
P1010904,CCOc1ccc(-c2cn3c4c(=O)n(C)c(=O)n(C)c4nc3n2-c2ccc(F)cc2)cc1Cl
P1010846,Cn1c(=O)c2c(nc3n(-c4cccc(Cl)c4)c(-c4cccc([N+](=O)[O-])c4)cn23)n(C)c1=O
P1010819,Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CCc1ccccc1
P1007742,COc1cc(-n2nnc(C(=O)NCc3ccccc3)c2N)ccc1Cl
P1006814,Cc1ccc(-n2nnnc2SCC(=O)Nc2ccc3nccnc3c2)cc1Cl
P1005948,COC(=O)c1c(N)c(C(=O)N2CCOCC2)nn1-c1ccc(Cl)cc1
P1005537,CN(C)CCN1C(=O)C(O)=C(C(=O)c2ccc3ccccc3c2O)C1c1ccc(F)cc1
P1005533,CN(C)CCN1C(=O)C(O)=C(C(=O)c2ccc3ccccc3c2O)C1c1ccc(Cl)cc1
P1005474,COc1cccc(C2C(C(=O)c3ccc4ccccc4c3O)=C(O)C(=O)N2CCCN(C)C)c1
P0217330029,O=c1[nH]nc(SCc2cc(O)n[nH]2)c(=O)[nH]1
P0129720405,O=C(CSc1ncnc2sc3c(c12)CCCC3)c1cccs1
P0129620400,O=C(O)CSc1nnc(-c2ccc(Cl)cc2)n1-c1ccccc1
P0129620380,O=C(O)CSc1nnc(-c2ccc(Cl)cc2Cl)n1-c1ccccc1
P0129620310,O=C1CC(CSc2nnc(-c3ccc(Cl)cc3)n2-c2ccccc2)=NN1
P0128660111,CCOC(=O)c1c(C)nc2c(c1-c1ccc(Br)cc1)C(=O)CC(C)(C)C2
P0125330060,Cc1cc(O)nc(N/N=C\c2ccccc2F)n1
P0125250007,c1ccc(-n2nnnc2Sc2ncnc3c4c(sc23)CCCC4)cc1
P0125200018,Brc1c(CSc2nc3ccccc3o2)nc2ccccn12
P0124040115,CC(=O)Nc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2NCCc2ccccc2)cc1
P0123750098,c1nc(NC2CCCCC2)c2c3c(sc2n1)CCCC3
P0118671829,COc1ccc(NS(=O)(=O)c2ccc3c4c(cccc24)C(=O)N3)cc1
P0117380610,CCOC(=O)C1=C(C)NC(=O)NC1c1cccc(OC)c1
P0117380082,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O
P0111770013,c1ccc2oc(SCCSc3nc4ccccc4o3)nc2c1
P0111070308,CC(=O)Nc1cc2nc3ccccc3nc2cc1NC(C)=O
P0111050269,Cc1ccc(S(=O)(=O)Nc2ccc3sc(C)nc3c2)cc1
P0109790056,Cc1ccc2ncnc(NC3CCCCC3)c2c1
P0109750107,O=C1C(Cl)=C(Nc2ccccc2F)C(=O)N1c1ccc(Br)cc1
P0109200069,Cc1ccc2nc(C)cc(NCc3cccnc3)c2c1.Cl.Cl
P0107180044,O=c1[nH]nc(SCc2cc(O)[nH]n2)c(=O)[nH]1
P0107070179,Cc1nc(Sc2nnnn2-c2ccccc2)c2c3c(sc2n1)CCC3
P0105410016,Clc1ccc2nc(CSc3nnnn3-c3ccccc3)c(Br)n2c1
P0104650004,Cc1cccc(Nn2c(N)c(C#N)c3nc4ccccc4nc32)c1
